ClaimId,CustomerId,PolicyId,ClaimType,ClaimDate,Details
CLID-2702,CID-426,PID-1079,Boat,2021-04-04,The customer reported theft of their boating equipment while docked.
CLID-2703,CID-426,PID-1080,Boat,2022-12-12,Claim submitted for boat damage after an accident at the marina.
CLID-2704,CID-426,PID-1080,Boat,2022-09-07,The boat had mechanical issues while out on the water causing delays.
CLID-2705,CID-426,PID-1080,Boat,2023-06-10,Claim submitted for boat damage after an accident at the marina.
CLID-2706,CID-426,PID-1080,Boat,2022-12-17,The boat had mechanical issues while out on the water causing delays.
CLID-2707,CID-427,PID-1081,Boat,2020-10-06,The boat had mechanical issues while out on the water causing delays.
CLID-2708,CID-427,PID-1081,Boat,2021-05-08,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2709,CID-427,PID-1081,Boat,2020-06-07,Claim submitted for boat damage after an accident at the marina.
CLID-2710,CID-427,PID-1082,Travel,2025-11-12,The trip was interrupted due to missed connections and claims have been initiated.
CLID-2711,CID-427,PID-1082,Travel,2025-06-09,The customer had to file a claim for lost luggage during travel.
CLID-2712,CID-427,PID-1082,Travel,2025-11-12,Travel issues due to missed connections and lost luggage during the trip.
CLID-2713,CID-427,PID-1082,Travel,2025-11-12,Claim filed for travel cancellation due to a medical emergency.
CLID-2714,CID-428,PID-1083,Home,2023-12-31,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2715,CID-428,PID-1084,Auto,2020-06-25,There was a car accident in a parking lot involving multiple vehicles.
CLID-2716,CID-428,PID-1084,Auto,2020-08-30,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2717,CID-428,PID-1085,Auto,2025-11-12,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2718,CID-428,PID-1085,Auto,2025-11-12,The claim was filed due to a car accident that caused minor damage.
CLID-2719,CID-428,PID-1086,Auto,2025-11-12,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2720,CID-428,PID-1086,Auto,2025-11-12,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2721,CID-428,PID-1086,Auto,2025-11-12,Car damage occurred from an uninsured motorist running a red light.
CLID-2722,CID-428,PID-1086,Auto,2025-11-12,The claim was filed due to a car accident that caused minor damage.
CLID-2723,CID-429,PID-1087,Home,2025-11-12,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2724,CID-429,PID-1087,Home,2025-11-12,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2725,CID-429,PID-1088,Boat,2025-03-02,Claim submitted for boat damage after an accident at the marina.
CLID-2726,CID-429,PID-1088,Boat,2025-01-06,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2727,CID-429,PID-1089,Auto,2022-07-30,The claim was filed due to a car accident that caused minor damage.
CLID-2728,CID-429,PID-1089,Auto,2022-11-08,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2729,CID-429,PID-1089,Auto,2022-09-25,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2730,CID-429,PID-1089,Auto,2023-02-27,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2731,CID-430,PID-1090,Auto,2021-01-12,There was a car accident in a parking lot involving multiple vehicles.
CLID-2732,CID-430,PID-1090,Auto,2020-08-11,Car damage occurred from an uninsured motorist running a red light.
CLID-2733,CID-430,PID-1090,Auto,2020-11-15,Car damage occurred from an uninsured motorist running a red light.
CLID-2734,CID-430,PID-1090,Auto,2020-06-06,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2735,CID-431,PID-1091,Home,2025-07-05,The home experienced significant water damage due to a burst pipe.
CLID-2736,CID-431,PID-1092,Boat,2020-11-11,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2737,CID-431,PID-1093,Travel,2023-12-10,The customer had to file a claim for lost luggage during travel.
CLID-2738,CID-431,PID-1093,Travel,2023-11-05,Claim filed for travel cancellation due to a medical emergency.
CLID-2739,CID-431,PID-1094,Travel,2021-03-06,Travel issues due to missed connections and lost luggage during the trip.
CLID-2740,CID-431,PID-1094,Travel,2020-08-02,Claim filed for travel cancellation due to a medical emergency.
CLID-2741,CID-432,PID-1095,Home,2020-12-26,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2742,CID-432,PID-1095,Home,2020-10-07,The home experienced significant water damage due to a burst pipe.
CLID-2743,CID-432,PID-1095,Home,2020-11-01,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2744,CID-432,PID-1096,Boat,2022-01-21,The customer reported theft of their boating equipment while docked.
CLID-2745,CID-432,PID-1096,Boat,2021-09-13,The customer reported theft of their boating equipment while docked.
CLID-2746,CID-432,PID-1096,Boat,2022-04-07,The boat had mechanical issues while out on the water causing delays.
CLID-2747,CID-432,PID-1096,Boat,2021-12-07,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2748,CID-432,PID-1097,Travel,2020-09-26,The trip was interrupted due to missed connections and claims have been initiated.
CLID-2749,CID-432,PID-1097,Travel,2020-10-17,The customer had to file a claim for lost luggage during travel.
CLID-2750,CID-432,PID-1097,Travel,2021-04-07,Claim filed for travel cancellation due to a medical emergency.
CLID-2751,CID-432,PID-1097,Travel,2020-12-18,The customer had to file a claim for lost luggage during travel.
CLID-2752,CID-432,PID-1098,Home,2025-01-04,The home experienced significant water damage due to a burst pipe.
CLID-2753,CID-432,PID-1098,Home,2025-04-29,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2754,CID-432,PID-1098,Home,2025-03-26,The home experienced significant water damage due to a burst pipe.
CLID-2755,CID-432,PID-1098,Home,2025-04-27,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2756,CID-433,PID-1099,Boat,2025-11-12,The customer reported theft of their boating equipment while docked.
CLID-2757,CID-433,PID-1100,Boat,2023-03-07,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2758,CID-433,PID-1100,Boat,2022-11-11,Claim submitted for boat damage after an accident at the marina.
CLID-2759,CID-433,PID-1100,Boat,2022-11-15,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2760,CID-434,PID-1101,Boat,2022-03-13,Claim submitted for boat damage after an accident at the marina.
CLID-2761,CID-434,PID-1101,Boat,2021-11-29,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2762,CID-434,PID-1101,Boat,2021-08-30,The boat had mechanical issues while out on the water causing delays.
CLID-2763,CID-434,PID-1102,Home,2023-12-23,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2764,CID-434,PID-1103,Boat,2022-10-14,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2765,CID-434,PID-1103,Boat,2023-04-26,The boat had mechanical issues while out on the water causing delays.
CLID-2766,CID-434,PID-1103,Boat,2022-06-07,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2767,CID-434,PID-1104,Home,2021-10-03,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2768,CID-434,PID-1104,Home,2021-09-27,The home experienced significant water damage due to a burst pipe.
CLID-2769,CID-434,PID-1104,Home,2022-02-25,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2770,CID-434,PID-1104,Home,2021-06-05,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2771,CID-435,PID-1105,Boat,2022-05-13,The customer reported theft of their boating equipment while docked.
CLID-2772,CID-435,PID-1106,Travel,2025-11-12,Travel issues due to missed connections and lost luggage during the trip.
CLID-2773,CID-435,PID-1106,Travel,2025-11-12,Claims for lost items while traveling abroad.
CLID-2774,CID-435,PID-1107,Auto,2022-09-14,There was a car accident in a parking lot involving multiple vehicles.
CLID-2775,CID-435,PID-1107,Auto,2022-02-26,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2776,CID-435,PID-1107,Auto,2022-02-13,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2777,CID-435,PID-1107,Auto,2022-09-05,The claim was filed due to a car accident that caused minor damage.
CLID-2778,CID-436,PID-1108,Home,2025-11-12,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2779,CID-436,PID-1108,Home,2025-11-12,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2780,CID-437,PID-1109,Home,2022-12-13,The home experienced significant water damage due to a burst pipe.
CLID-2781,CID-438,PID-1110,Boat,2024-09-10,The boat had mechanical issues while out on the water causing delays.
CLID-2782,CID-438,PID-1110,Boat,2024-08-05,The boat had mechanical issues while out on the water causing delays.
CLID-2783,CID-438,PID-1110,Boat,2024-03-17,The boat had mechanical issues while out on the water causing delays.
CLID-2784,CID-438,PID-1111,Home,2024-05-05,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2785,CID-438,PID-1112,Travel,2025-01-24,The customer had to file a claim for lost luggage during travel.
CLID-2786,CID-438,PID-1112,Travel,2025-06-07,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-2787,CID-438,PID-1112,Travel,2024-12-05,The trip was interrupted due to missed connections and claims have been initiated.
CLID-2788,CID-438,PID-1112,Travel,2025-06-12,The customer had to file a claim for lost luggage during travel.
CLID-2789,CID-439,PID-1113,Boat,2024-06-24,Claim submitted for boat damage after an accident at the marina.
CLID-2790,CID-439,PID-1113,Boat,2024-06-23,The boat had mechanical issues while out on the water causing delays.
CLID-2791,CID-439,PID-1113,Boat,2024-09-24,The boat had mechanical issues while out on the water causing delays.
CLID-2792,CID-439,PID-1113,Boat,2024-09-24,Claim submitted for boat damage after an accident at the marina.
CLID-2793,CID-439,PID-1114,Boat,2021-01-19,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2794,CID-439,PID-1115,Auto,2025-04-24,There was a car accident in a parking lot involving multiple vehicles.
CLID-2795,CID-439,PID-1115,Auto,2025-07-31,Car damage occurred from an uninsured motorist running a red light.
CLID-2796,CID-439,PID-1115,Auto,2025-08-02,Car damage occurred from an uninsured motorist running a red light.
CLID-2797,CID-439,PID-1115,Auto,2024-12-04,Car damage occurred from an uninsured motorist running a red light.
CLID-2798,CID-440,PID-1116,Boat,2025-11-12,The boat had mechanical issues while out on the water causing delays.
CLID-2799,CID-440,PID-1117,Travel,2023-07-29,Travel issues due to missed connections and lost luggage during the trip.
CLID-2800,CID-440,PID-1117,Travel,2023-01-25,Claim filed for travel cancellation due to a medical emergency.
CLID-2801,CID-440,PID-1117,Travel,2022-10-11,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-2802,CID-440,PID-1117,Travel,2023-01-22,The customer had to file a claim for lost luggage during travel.
CLID-2803,CID-440,PID-1118,Home,2024-02-27,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2804,CID-440,PID-1118,Home,2024-09-05,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2805,CID-440,PID-1118,Home,2024-11-08,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2806,CID-440,PID-1118,Home,2024-06-18,The home experienced significant water damage due to a burst pipe.
CLID-2807,CID-440,PID-1119,Boat,2022-04-25,The customer reported theft of their boating equipment while docked.
CLID-2808,CID-440,PID-1119,Boat,2022-06-26,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2809,CID-441,PID-1120,Travel,2022-02-15,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-2810,CID-441,PID-1120,Travel,2021-12-31,Travel issues due to missed connections and lost luggage during the trip.
CLID-2811,CID-441,PID-1121,Auto,2023-06-03,The claim was filed due to a car accident that caused minor damage.
CLID-2812,CID-441,PID-1121,Auto,2023-04-12,There was a car accident in a parking lot involving multiple vehicles.
CLID-2813,CID-441,PID-1121,Auto,2022-12-22,The claim was filed due to a car accident that caused minor damage.
CLID-2814,CID-441,PID-1122,Auto,2021-10-13,There was a car accident in a parking lot involving multiple vehicles.
CLID-2815,CID-441,PID-1122,Auto,2021-11-16,There was a car accident in a parking lot involving multiple vehicles.
CLID-2816,CID-441,PID-1122,Auto,2022-02-18,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2817,CID-441,PID-1122,Auto,2022-02-06,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2818,CID-441,PID-1123,Travel,2020-09-01,Claims for lost items while traveling abroad.
CLID-2819,CID-442,PID-1124,Home,2021-11-26,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2820,CID-442,PID-1124,Home,2021-07-26,The home experienced significant water damage due to a burst pipe.
CLID-2821,CID-442,PID-1125,Home,2020-08-07,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2822,CID-442,PID-1126,Boat,2025-09-11,The customer reported theft of their boating equipment while docked.
CLID-2823,CID-442,PID-1126,Boat,2025-03-03,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2824,CID-442,PID-1126,Boat,2025-11-12,The customer reported theft of their boating equipment while docked.
